model,N,p,p_over_pc,S,replicate
ER_classic,300,0.002,0.6,0.023333333333333334,0
ER_classic,300,0.00207843137254902,0.6235294117647059,0.04,0
ER_classic,300,0.002156862745098039,0.6470588235294117,0.043333333333333335,0
ER_classic,300,0.002235294117647059,0.6705882352941176,0.06,0
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.02,0
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.04,0
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.06,0
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.04,0
ER_classic,300,0.002627450980392157,0.7882352941176471,0.05,0
ER_classic,300,0.002705882352941177,0.811764705882353,0.05,0
ER_classic,300,0.002784313725490196,0.8352941176470589,0.03666666666666667,0
ER_classic,300,0.002862745098039216,0.8588235294117648,0.04666666666666667,0
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.09,0
ER_classic,300,0.003019607843137255,0.9058823529411765,0.09333333333333334,0
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.13333333333333333,0
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.09333333333333334,0
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.06666666666666667,0
ER_classic,300,0.0033333333333333335,1.0,0.08333333333333333,0
ER_classic,300,0.0034117647058823533,1.023529411764706,0.3233333333333333,0
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.34,0
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.10333333333333333,0
ER_classic,300,0.003647058823529412,1.0941176470588236,0.46,0
ER_classic,300,0.003725490196078432,1.1176470588235294,0.2733333333333333,0
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.34,0
ER_classic,300,0.003882352941176471,1.1647058823529413,0.08,0
ER_classic,300,0.00396078431372549,1.188235294117647,0.14666666666666667,0
ER_classic,300,0.00403921568627451,1.2117647058823529,0.38333333333333336,0
ER_classic,300,0.00411764705882353,1.2352941176470589,0.45666666666666667,0
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.3933333333333333,0
ER_classic,300,0.004274509803921569,1.2823529411764707,0.4266666666666667,0
ER_classic,300,0.004352941176470589,1.3058823529411765,0.19666666666666666,0
ER_classic,300,0.004431372549019609,1.3294117647058825,0.22,0
ER_classic,300,0.004509803921568628,1.3529411764705885,0.57,0
ER_classic,300,0.004588235294117648,1.3764705882352943,0.55,0
ER_classic,300,0.004666666666666667,1.4000000000000001,0.5666666666666667,0
ER_classic,300,0.002,0.6,0.023333333333333334,1
ER_classic,300,0.00207843137254902,0.6235294117647059,0.02666666666666667,1
ER_classic,300,0.002156862745098039,0.6470588235294117,0.02666666666666667,1
ER_classic,300,0.002235294117647059,0.6705882352941176,0.03666666666666667,1
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.05333333333333334,1
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.043333333333333335,1
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.04666666666666667,1
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.02666666666666667,1
ER_classic,300,0.002627450980392157,0.7882352941176471,0.05,1
ER_classic,300,0.002705882352941177,0.811764705882353,0.04666666666666667,1
ER_classic,300,0.002784313725490196,0.8352941176470589,0.07,1
ER_classic,300,0.002862745098039216,0.8588235294117648,0.16,1
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.12333333333333334,1
ER_classic,300,0.003019607843137255,0.9058823529411765,0.07,1
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.07,1
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.08333333333333333,1
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.17,1
ER_classic,300,0.0033333333333333335,1.0,0.06,1
ER_classic,300,0.0034117647058823533,1.023529411764706,0.3,1
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.22333333333333333,1
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.24333333333333335,1
ER_classic,300,0.003647058823529412,1.0941176470588236,0.36333333333333334,1
ER_classic,300,0.003725490196078432,1.1176470588235294,0.22666666666666666,1
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.44,1
ER_classic,300,0.003882352941176471,1.1647058823529413,0.3233333333333333,1
ER_classic,300,0.00396078431372549,1.188235294117647,0.32666666666666666,1
ER_classic,300,0.00403921568627451,1.2117647058823529,0.5266666666666666,1
ER_classic,300,0.00411764705882353,1.2352941176470589,0.4766666666666667,1
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.31,1
ER_classic,300,0.004274509803921569,1.2823529411764707,0.4066666666666667,1
ER_classic,300,0.004352941176470589,1.3058823529411765,0.17333333333333334,1
ER_classic,300,0.004431372549019609,1.3294117647058825,0.4066666666666667,1
ER_classic,300,0.004509803921568628,1.3529411764705885,0.31333333333333335,1
ER_classic,300,0.004588235294117648,1.3764705882352943,0.5933333333333334,1
ER_classic,300,0.004666666666666667,1.4000000000000001,0.5766666666666667,1
ER_classic,300,0.002,0.6,0.05333333333333334,2
ER_classic,300,0.00207843137254902,0.6235294117647059,0.043333333333333335,2
ER_classic,300,0.002156862745098039,0.6470588235294117,0.056666666666666664,2
ER_classic,300,0.002235294117647059,0.6705882352941176,0.06,2
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.17,2
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.04,2
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.03666666666666667,2
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.11333333333333333,2
ER_classic,300,0.002627450980392157,0.7882352941176471,0.05,2
ER_classic,300,0.002705882352941177,0.811764705882353,0.07666666666666666,2
ER_classic,300,0.002784313725490196,0.8352941176470589,0.03333333333333333,2
ER_classic,300,0.002862745098039216,0.8588235294117648,0.12333333333333334,2
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.03666666666666667,2
ER_classic,300,0.003019607843137255,0.9058823529411765,0.11333333333333333,2
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.10333333333333333,2
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.11666666666666667,2
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.16333333333333333,2
ER_classic,300,0.0033333333333333335,1.0,0.24,2
ER_classic,300,0.0034117647058823533,1.023529411764706,0.41333333333333333,2
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.33,2
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.21333333333333335,2
ER_classic,300,0.003647058823529412,1.0941176470588236,0.06,2
ER_classic,300,0.003725490196078432,1.1176470588235294,0.23333333333333334,2
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.19,2
ER_classic,300,0.003882352941176471,1.1647058823529413,0.3333333333333333,2
ER_classic,300,0.00396078431372549,1.188235294117647,0.15,2
ER_classic,300,0.00403921568627451,1.2117647058823529,0.2866666666666667,2
ER_classic,300,0.00411764705882353,1.2352941176470589,0.4033333333333333,2
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.37333333333333335,2
ER_classic,300,0.004274509803921569,1.2823529411764707,0.33666666666666667,2
ER_classic,300,0.004352941176470589,1.3058823529411765,0.52,2
ER_classic,300,0.004431372549019609,1.3294117647058825,0.5066666666666667,2
ER_classic,300,0.004509803921568628,1.3529411764705885,0.43666666666666665,2
ER_classic,300,0.004588235294117648,1.3764705882352943,0.47333333333333333,2
ER_classic,300,0.004666666666666667,1.4000000000000001,0.5566666666666666,2
ER_classic,300,0.002,0.6,0.03333333333333333,3
ER_classic,300,0.00207843137254902,0.6235294117647059,0.03,3
ER_classic,300,0.002156862745098039,0.6470588235294117,0.04,3
ER_classic,300,0.002235294117647059,0.6705882352941176,0.056666666666666664,3
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.04,3
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.02666666666666667,3
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.04,3
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.08,3
ER_classic,300,0.002627450980392157,0.7882352941176471,0.056666666666666664,3
ER_classic,300,0.002705882352941177,0.811764705882353,0.05,3
ER_classic,300,0.002784313725490196,0.8352941176470589,0.03333333333333333,3
ER_classic,300,0.002862745098039216,0.8588235294117648,0.05,3
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.06,3
ER_classic,300,0.003019607843137255,0.9058823529411765,0.1,3
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.04666666666666667,3
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.09666666666666666,3
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.23666666666666666,3
ER_classic,300,0.0033333333333333335,1.0,0.06,3
ER_classic,300,0.0034117647058823533,1.023529411764706,0.12333333333333334,3
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.12,3
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.08666666666666667,3
ER_classic,300,0.003647058823529412,1.0941176470588236,0.10666666666666667,3
ER_classic,300,0.003725490196078432,1.1176470588235294,0.27,3
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.11,3
ER_classic,300,0.003882352941176471,1.1647058823529413,0.2,3
ER_classic,300,0.00396078431372549,1.188235294117647,0.12333333333333334,3
ER_classic,300,0.00403921568627451,1.2117647058823529,0.45,3
ER_classic,300,0.00411764705882353,1.2352941176470589,0.23,3
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.42333333333333334,3
ER_classic,300,0.004274509803921569,1.2823529411764707,0.6266666666666667,3
ER_classic,300,0.004352941176470589,1.3058823529411765,0.43,3
ER_classic,300,0.004431372549019609,1.3294117647058825,0.12333333333333334,3
ER_classic,300,0.004509803921568628,1.3529411764705885,0.49333333333333335,3
ER_classic,300,0.004588235294117648,1.3764705882352943,0.49333333333333335,3
ER_classic,300,0.004666666666666667,1.4000000000000001,0.42,3
ER_classic,300,0.002,0.6,0.043333333333333335,4
ER_classic,300,0.00207843137254902,0.6235294117647059,0.03666666666666667,4
ER_classic,300,0.002156862745098039,0.6470588235294117,0.03666666666666667,4
ER_classic,300,0.002235294117647059,0.6705882352941176,0.06333333333333334,4
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.06666666666666667,4
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.04666666666666667,4
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.14,4
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.05,4
ER_classic,300,0.002627450980392157,0.7882352941176471,0.18,4
ER_classic,300,0.002705882352941177,0.811764705882353,0.11333333333333333,4
ER_classic,300,0.002784313725490196,0.8352941176470589,0.07333333333333333,4
ER_classic,300,0.002862745098039216,0.8588235294117648,0.1,4
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.13,4
ER_classic,300,0.003019607843137255,0.9058823529411765,0.10666666666666667,4
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.09333333333333334,4
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.08666666666666667,4
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.10666666666666667,4
ER_classic,300,0.0033333333333333335,1.0,0.06666666666666667,4
ER_classic,300,0.0034117647058823533,1.023529411764706,0.15666666666666668,4
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.10333333333333333,4
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.07666666666666666,4
ER_classic,300,0.003647058823529412,1.0941176470588236,0.11333333333333333,4
ER_classic,300,0.003725490196078432,1.1176470588235294,0.37,4
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.45666666666666667,4
ER_classic,300,0.003882352941176471,1.1647058823529413,0.20666666666666667,4
ER_classic,300,0.00396078431372549,1.188235294117647,0.24333333333333335,4
ER_classic,300,0.00403921568627451,1.2117647058823529,0.42333333333333334,4
ER_classic,300,0.00411764705882353,1.2352941176470589,0.4166666666666667,4
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.38333333333333336,4
ER_classic,300,0.004274509803921569,1.2823529411764707,0.4766666666666667,4
ER_classic,300,0.004352941176470589,1.3058823529411765,0.47,4
ER_classic,300,0.004431372549019609,1.3294117647058825,0.25666666666666665,4
ER_classic,300,0.004509803921568628,1.3529411764705885,0.21666666666666667,4
ER_classic,300,0.004588235294117648,1.3764705882352943,0.49333333333333335,4
ER_classic,300,0.004666666666666667,1.4000000000000001,0.33,4
ER_classic,300,0.002,0.6,0.03,5
ER_classic,300,0.00207843137254902,0.6235294117647059,0.03,5
ER_classic,300,0.002156862745098039,0.6470588235294117,0.02666666666666667,5
ER_classic,300,0.002235294117647059,0.6705882352941176,0.03666666666666667,5
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.03666666666666667,5
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.05333333333333334,5
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.09,5
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.10333333333333333,5
ER_classic,300,0.002627450980392157,0.7882352941176471,0.07333333333333333,5
ER_classic,300,0.002705882352941177,0.811764705882353,0.02666666666666667,5
ER_classic,300,0.002784313725490196,0.8352941176470589,0.05,5
ER_classic,300,0.002862745098039216,0.8588235294117648,0.06333333333333334,5
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.04666666666666667,5
ER_classic,300,0.003019607843137255,0.9058823529411765,0.25333333333333335,5
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.04,5
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.07333333333333333,5
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.06666666666666667,5
ER_classic,300,0.0033333333333333335,1.0,0.08333333333333333,5
ER_classic,300,0.0034117647058823533,1.023529411764706,0.12,5
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.13666666666666666,5
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.06666666666666667,5
ER_classic,300,0.003647058823529412,1.0941176470588236,0.14,5
ER_classic,300,0.003725490196078432,1.1176470588235294,0.31333333333333335,5
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.25333333333333335,5
ER_classic,300,0.003882352941176471,1.1647058823529413,0.2733333333333333,5
ER_classic,300,0.00396078431372549,1.188235294117647,0.11,5
ER_classic,300,0.00403921568627451,1.2117647058823529,0.35333333333333333,5
ER_classic,300,0.00411764705882353,1.2352941176470589,0.19333333333333333,5
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.2966666666666667,5
ER_classic,300,0.004274509803921569,1.2823529411764707,0.45,5
ER_classic,300,0.004352941176470589,1.3058823529411765,0.27666666666666667,5
ER_classic,300,0.004431372549019609,1.3294117647058825,0.49,5
ER_classic,300,0.004509803921568628,1.3529411764705885,0.5833333333333334,5
ER_classic,300,0.004588235294117648,1.3764705882352943,0.48333333333333334,5
ER_classic,300,0.004666666666666667,1.4000000000000001,0.47,5
ER_classic,300,0.002,0.6,0.02,6
ER_classic,300,0.00207843137254902,0.6235294117647059,0.03333333333333333,6
ER_classic,300,0.002156862745098039,0.6470588235294117,0.016666666666666666,6
ER_classic,300,0.002235294117647059,0.6705882352941176,0.05,6
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.03333333333333333,6
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.06666666666666667,6
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.05333333333333334,6
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.05,6
ER_classic,300,0.002627450980392157,0.7882352941176471,0.043333333333333335,6
ER_classic,300,0.002705882352941177,0.811764705882353,0.09333333333333334,6
ER_classic,300,0.002784313725490196,0.8352941176470589,0.05333333333333334,6
ER_classic,300,0.002862745098039216,0.8588235294117648,0.10333333333333333,6
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.12,6
ER_classic,300,0.003019607843137255,0.9058823529411765,0.07,6
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.06666666666666667,6
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.08,6
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.07,6
ER_classic,300,0.0033333333333333335,1.0,0.14,6
ER_classic,300,0.0034117647058823533,1.023529411764706,0.14666666666666667,6
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.09,6
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.24,6
ER_classic,300,0.003647058823529412,1.0941176470588236,0.09666666666666666,6
ER_classic,300,0.003725490196078432,1.1176470588235294,0.13333333333333333,6
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.3566666666666667,6
ER_classic,300,0.003882352941176471,1.1647058823529413,0.13666666666666666,6
ER_classic,300,0.00396078431372549,1.188235294117647,0.30333333333333334,6
ER_classic,300,0.00403921568627451,1.2117647058823529,0.07,6
ER_classic,300,0.00411764705882353,1.2352941176470589,0.4633333333333333,6
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.12666666666666668,6
ER_classic,300,0.004274509803921569,1.2823529411764707,0.53,6
ER_classic,300,0.004352941176470589,1.3058823529411765,0.42333333333333334,6
ER_classic,300,0.004431372549019609,1.3294117647058825,0.47333333333333333,6
ER_classic,300,0.004509803921568628,1.3529411764705885,0.53,6
ER_classic,300,0.004588235294117648,1.3764705882352943,0.59,6
ER_classic,300,0.004666666666666667,1.4000000000000001,0.4866666666666667,6
ER_classic,300,0.002,0.6,0.04666666666666667,7
ER_classic,300,0.00207843137254902,0.6235294117647059,0.056666666666666664,7
ER_classic,300,0.002156862745098039,0.6470588235294117,0.06666666666666667,7
ER_classic,300,0.002235294117647059,0.6705882352941176,0.08333333333333333,7
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.05,7
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.11333333333333333,7
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.056666666666666664,7
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.03666666666666667,7
ER_classic,300,0.002627450980392157,0.7882352941176471,0.06666666666666667,7
ER_classic,300,0.002705882352941177,0.811764705882353,0.043333333333333335,7
ER_classic,300,0.002784313725490196,0.8352941176470589,0.06666666666666667,7
ER_classic,300,0.002862745098039216,0.8588235294117648,0.12333333333333334,7
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.13,7
ER_classic,300,0.003019607843137255,0.9058823529411765,0.18333333333333332,7
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.11333333333333333,7
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.08666666666666667,7
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.15,7
ER_classic,300,0.0033333333333333335,1.0,0.10333333333333333,7
ER_classic,300,0.0034117647058823533,1.023529411764706,0.12333333333333334,7
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.1,7
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.15666666666666668,7
ER_classic,300,0.003647058823529412,1.0941176470588236,0.19,7
ER_classic,300,0.003725490196078432,1.1176470588235294,0.49,7
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.26666666666666666,7
ER_classic,300,0.003882352941176471,1.1647058823529413,0.4033333333333333,7
ER_classic,300,0.00396078431372549,1.188235294117647,0.23666666666666666,7
ER_classic,300,0.00403921568627451,1.2117647058823529,0.45666666666666667,7
ER_classic,300,0.00411764705882353,1.2352941176470589,0.44,7
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.15,7
ER_classic,300,0.004274509803921569,1.2823529411764707,0.27666666666666667,7
ER_classic,300,0.004352941176470589,1.3058823529411765,0.13333333333333333,7
ER_classic,300,0.004431372549019609,1.3294117647058825,0.21,7
ER_classic,300,0.004509803921568628,1.3529411764705885,0.41333333333333333,7
ER_classic,300,0.004588235294117648,1.3764705882352943,0.4066666666666667,7
ER_classic,300,0.004666666666666667,1.4000000000000001,0.33,7
ER_classic,300,0.002,0.6,0.023333333333333334,8
ER_classic,300,0.00207843137254902,0.6235294117647059,0.056666666666666664,8
ER_classic,300,0.002156862745098039,0.6470588235294117,0.043333333333333335,8
ER_classic,300,0.002235294117647059,0.6705882352941176,0.05333333333333334,8
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.02666666666666667,8
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.043333333333333335,8
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.12333333333333334,8
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.04666666666666667,8
ER_classic,300,0.002627450980392157,0.7882352941176471,0.11,8
ER_classic,300,0.002705882352941177,0.811764705882353,0.07666666666666666,8
ER_classic,300,0.002784313725490196,0.8352941176470589,0.05333333333333334,8
ER_classic,300,0.002862745098039216,0.8588235294117648,0.15333333333333332,8
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.34,8
ER_classic,300,0.003019607843137255,0.9058823529411765,0.04,8
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.13666666666666666,8
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.11666666666666667,8
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.10333333333333333,8
ER_classic,300,0.0033333333333333335,1.0,0.11666666666666667,8
ER_classic,300,0.0034117647058823533,1.023529411764706,0.25666666666666665,8
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.07333333333333333,8
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.12,8
ER_classic,300,0.003647058823529412,1.0941176470588236,0.11,8
ER_classic,300,0.003725490196078432,1.1176470588235294,0.11,8
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.2966666666666667,8
ER_classic,300,0.003882352941176471,1.1647058823529413,0.18,8
ER_classic,300,0.00396078431372549,1.188235294117647,0.31333333333333335,8
ER_classic,300,0.00403921568627451,1.2117647058823529,0.4166666666666667,8
ER_classic,300,0.00411764705882353,1.2352941176470589,0.39666666666666667,8
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.39666666666666667,8
ER_classic,300,0.004274509803921569,1.2823529411764707,0.21,8
ER_classic,300,0.004352941176470589,1.3058823529411765,0.4033333333333333,8
ER_classic,300,0.004431372549019609,1.3294117647058825,0.55,8
ER_classic,300,0.004509803921568628,1.3529411764705885,0.33,8
ER_classic,300,0.004588235294117648,1.3764705882352943,0.53,8
ER_classic,300,0.004666666666666667,1.4000000000000001,0.42,8
ER_classic,300,0.002,0.6,0.02666666666666667,9
ER_classic,300,0.00207843137254902,0.6235294117647059,0.043333333333333335,9
ER_classic,300,0.002156862745098039,0.6470588235294117,0.02666666666666667,9
ER_classic,300,0.002235294117647059,0.6705882352941176,0.03,9
ER_classic,300,0.0023137254901960786,0.6941176470588235,0.04,9
ER_classic,300,0.0023921568627450983,0.7176470588235294,0.043333333333333335,9
ER_classic,300,0.0024705882352941176,0.7411764705882352,0.09333333333333334,9
ER_classic,300,0.0025490196078431374,0.7647058823529411,0.04666666666666667,9
ER_classic,300,0.002627450980392157,0.7882352941176471,0.05,9
ER_classic,300,0.002705882352941177,0.811764705882353,0.11333333333333333,9
ER_classic,300,0.002784313725490196,0.8352941176470589,0.07333333333333333,9
ER_classic,300,0.002862745098039216,0.8588235294117648,0.10333333333333333,9
ER_classic,300,0.0029411764705882353,0.8823529411764706,0.06,9
ER_classic,300,0.003019607843137255,0.9058823529411765,0.1,9
ER_classic,300,0.0030980392156862747,0.9294117647058824,0.05,9
ER_classic,300,0.0031764705882352945,0.9529411764705883,0.09,9
ER_classic,300,0.0032549019607843142,0.9764705882352942,0.13,9
ER_classic,300,0.0033333333333333335,1.0,0.11,9
ER_classic,300,0.0034117647058823533,1.023529411764706,0.15666666666666668,9
ER_classic,300,0.0034901960784313726,1.0470588235294118,0.3233333333333333,9
ER_classic,300,0.0035686274509803924,1.0705882352941176,0.22666666666666666,9
ER_classic,300,0.003647058823529412,1.0941176470588236,0.14666666666666667,9
ER_classic,300,0.003725490196078432,1.1176470588235294,0.16666666666666666,9
ER_classic,300,0.0038039215686274516,1.1411764705882355,0.2633333333333333,9
ER_classic,300,0.003882352941176471,1.1647058823529413,0.3933333333333333,9
ER_classic,300,0.00396078431372549,1.188235294117647,0.13,9
ER_classic,300,0.00403921568627451,1.2117647058823529,0.08,9
ER_classic,300,0.00411764705882353,1.2352941176470589,0.16,9
ER_classic,300,0.0041960784313725494,1.2588235294117647,0.39,9
ER_classic,300,0.004274509803921569,1.2823529411764707,0.17666666666666667,9
ER_classic,300,0.004352941176470589,1.3058823529411765,0.45666666666666667,9
ER_classic,300,0.004431372549019609,1.3294117647058825,0.55,9
ER_classic,300,0.004509803921568628,1.3529411764705885,0.3233333333333333,9
ER_classic,300,0.004588235294117648,1.3764705882352943,0.5766666666666667,9
ER_classic,300,0.004666666666666667,1.4000000000000001,0.59,9
